Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_10004.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_543.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5431.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5441.JPEG, Bits: 8, Size: (1024, 1536), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_545.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5453.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_547.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5478.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5482.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5493.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5516.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5517.JPEG, Bits: 8, Size: (350, 233), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5518.JPEG, Bits: 8, Size: (665, 480), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5519.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_553.JPEG, Bits: 8, Size: (115, 96), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5536.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5538.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5546.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_555.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5574.JPEG, Bits: 8, Size: (267, 200), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5587.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_559.JPEG, Bits: 8, Size: (170, 142), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5591.JPEG, Bits: 8, Size: (450, 338), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5593.JPEG, Bits: 8, Size: (400, 382), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5595.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5607.JPEG, Bits: 8, Size: (600, 376), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_561.JPEG, Bits: 8, Size: (106, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5617.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5621.JPEG, Bits: 8, Size: (457, 600), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5622.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5625.JPEG, Bits: 8, Size: (800, 600), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5629.JPEG, Bits: 8, Size: (250, 183), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5660.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5669.JPEG, Bits: 8, Size: (170, 169), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5671.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5678.JPEG, Bits: 8, Size: (535, 720), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5679.JPEG, Bits: 8, Size: (192, 142), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5687.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5689.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_570.JPEG, Bits: 8, Size: (239, 360), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5704.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5705.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5709.JPEG, Bits: 8, Size: (240, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5716.JPEG, Bits: 8, Size: (420, 273), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_573.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_574.JPEG, Bits: 8, Size: (326, 220), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5745.JPEG, Bits: 8, Size: (368, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5764.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5777.JPEG, Bits: 8, Size: (156, 126), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5782.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5795.JPEG, Bits: 8, Size: (160, 120), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5806.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5810.JPEG, Bits: 8, Size: (240, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5813.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_582.JPEG, Bits: 8, Size: (253, 380), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_585.JPEG, Bits: 8, Size: (106, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5850.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5851.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5862.JPEG, Bits: 8, Size: (500, 384), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_588.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5887.JPEG, Bits: 8, Size: (160, 120), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5890.JPEG, Bits: 8, Size: (332, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5897.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5905.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5907.JPEG, Bits: 8, Size: (170, 113), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5915.JPEG, Bits: 8, Size: (580, 383), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5923.JPEG, Bits: 8, Size: (400, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5924.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5926.JPEG, Bits: 8, Size: (450, 299), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5937.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_594.JPEG, Bits: 8, Size: (432, 288), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5941.JPEG, Bits: 8, Size: (500, 393), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5944.JPEG, Bits: 8, Size: (500, 380), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5948.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5949.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5962.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_598.JPEG, Bits: 8, Size: (300, 287), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_5984.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_600.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6012.JPEG, Bits: 8, Size: (300, 294), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6022.JPEG, Bits: 8, Size: (400, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6026.JPEG, Bits: 8, Size: (650, 432), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6031.JPEG, Bits: 8, Size: (476, 400), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6036.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6044.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6049.JPEG, Bits: 8, Size: (320, 240), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6061.JPEG, Bits: 8, Size: (98, 150), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6068.JPEG, Bits: 8, Size: (120, 150), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6070.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6073.JPEG, Bits: 8, Size: (117, 159), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6084.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6093.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6094.JPEG, Bits: 8, Size: (413, 432), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_610.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6100.JPEG, Bits: 8, Size: (225, 168), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6108.JPEG, Bits: 8, Size: (406, 539), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_612.JPEG, Bits: 8, Size: (500, 331), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6120.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6121.JPEG, Bits: 8, Size: (500, 400), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6130.JPEG, Bits: 8, Size: (351, 216), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6135.JPEG, Bits: 8, Size: (400, 258), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6136.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6141.JPEG, Bits: 8, Size: (201, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6146.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6148.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6151.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6152.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6158.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6160.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6173.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6174.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_619.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6200.JPEG, Bits: 8, Size: (106, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6202.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6210.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6212.JPEG, Bits: 8, Size: (708, 800), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6218.JPEG, Bits: 8, Size: (800, 600), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6227.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6233.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6236.JPEG, Bits: 8, Size: (1000, 650), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6238.JPEG, Bits: 8, Size: (420, 550), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6243.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6252.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6254.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6260.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6269.JPEG, Bits: 8, Size: (342, 233), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6279.JPEG, Bits: 8, Size: (300, 225), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_628.JPEG, Bits: 8, Size: (500, 457), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6284.JPEG, Bits: 8, Size: (200, 150), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6286.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6306.JPEG, Bits: 8, Size: (100, 125), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_631.JPEG, Bits: 8, Size: (525, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6331.JPEG, Bits: 8, Size: (500, 328), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6337.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6352.JPEG, Bits: 8, Size: (239, 360), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6359.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6363.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6364.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6369.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_637.JPEG, Bits: 8, Size: (696, 428), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6377.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_638.JPEG, Bits: 8, Size: (500, 340), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6381.JPEG, Bits: 8, Size: (500, 376), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6390.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6395.JPEG, Bits: 8, Size: (107, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6398.JPEG, Bits: 8, Size: (351, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6399.JPEG, Bits: 8, Size: (487, 650), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_64.JPEG, Bits: 8, Size: (72, 72), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6401.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6406.JPEG, Bits: 8, Size: (200, 289), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_641.JPEG, Bits: 8, Size: (500, 335), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6411.JPEG, Bits: 8, Size: (250, 390), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6412.JPEG, Bits: 8, Size: (398, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6425.JPEG, Bits: 8, Size: (450, 299), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6456.JPEG, Bits: 8, Size: (242, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6458.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6468.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6471.JPEG, Bits: 8, Size: (600, 400), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6474.JPEG, Bits: 8, Size: (500, 331), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6480.JPEG, Bits: 8, Size: (128, 96), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6481.JPEG, Bits: 8, Size: (160, 240), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6491.JPEG, Bits: 8, Size: (332, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_650.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6505.JPEG, Bits: 8, Size: (200, 267), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6519.JPEG, Bits: 8, Size: (216, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_652.JPEG, Bits: 8, Size: (580, 383), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6520.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6527.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6535.JPEG, Bits: 8, Size: (350, 288), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6537.JPEG, Bits: 8, Size: (640, 512), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6540.JPEG, Bits: 8, Size: (400, 300), Format:JPEG
